BOROUGH,BLOCK,LOT,ADDRESS,ZIP CODE,DEVELOPMENT,MANAGED BY,CD#,FACILITY
BROOKLYN,3785,15,375 WILLIAMS AVENUE,11207,UNITY PLAZA (SITES 4-27),UNITY PLAZA,5,HPT REPAIR SHOP
BROOKLYN,3787,1,398 SHEFFIELD AVENUE,11207,LONG ISLAND BAPTIST HOUSES,UNITY PLAZA,5,
BROOKLYN,3787,1,430 SHEFFIELD AVENUE,11207,LONG ISLAND BAPTIST HOUSES,UNITY PLAZA,5,
BROOKLYN,3787,1,428 SHEFFIELD AVENUE,11207,LONG ISLAND BAPTIST HOUSES,UNITY PLAZA,5,
BROOKLYN,3787,5,391 GEORGIA AVENUE,11207,UNITY PLAZA (SITES 4-27),UNITY PLAZA,5,
BROOKLYN,3787,5,405 GEORGIA AVENUE,11207,UNITY PLAZA (SITES 4-27),UNITY PLAZA,5,
BROOKLYN,3794,1,412 DUMONT AVENUE,11212,VAN DYKE I,VAN DYKE I,16,PLAYGROUND (MANAGED BY NYC DEPARTMENT OF PARKS & RECREATION)
BROOKLYN,3794,1,392 DUMONT AVENUE,11212,VAN DYKE I,VAN DYKE I,16,
BROOKLYN,3794,1,394 DUMONT AVENUE,11212,VAN DYKE I,VAN DYKE I,16,
BROOKLYN,3794,1,430 DUMONT AVENUE,11212,VAN DYKE II,WOODSON,16,SENIOR CENTER
BROOKLYN,3794,1,395 LIVONIA AVENUE,11212,VAN DYKE I,VAN DYKE I,16,
BROOKLYN,3794,1,381 LIVONIA AVENUE,11212,VAN DYKE I,VAN DYKE I,16,NYPD VIPER/ CCTV UNIT/COMMUNITY OPERATIONS SPACE
BROOKLYN,3794,1,383 LIVONIA AVENUE,11212,VAN DYKE I,VAN DYKE I,16,
BROOKLYN,3794,1,361 LIVONIA AVENUE,11212,VAN DYKE I,VAN DYKE I,16,
BROOKLYN,3794,1,345 LIVONIA AVENUE,11212,VAN DYKE I,VAN DYKE I,16,
BROOKLYN,3797,1,460 DUMONT AVENUE,11212,WOODSON,WOODSON,16,SENIOR CENTER
BROOKLYN,3797,1,433 POWELL STREET,11212,WOODSON,WOODSON,16,PLAYGROUND (MANAGED BY NYC DEPARTMENT OF PARKS & RECREATION)
BROOKLYN,3797,1,393 POWELL STREET,11212,WOODSON,WOODSON,16,BOILER
BROOKLYN,3797,1,395 POWELL STREET,11212,WOODSON,WOODSON,16,SECONDARY STOREROOM
BROOKLYN,3797,1,397 POWELL STREET,11212,WOODSON,WOODSON,16,MAINTENANCE SHOP
BROOKLYN,3797,1,399 POWELL STREET,11212,WOODSON,WOODSON,16,
BROOKLYN,3797,1,403 POWELL STREET,11212,WOODSON,WOODSON,16,DEVELOPMENT MANAGEMENT OFFICE (UNDER CONSTRUCTION)/ LAUNDRY ROOM/ ROOFTOP LEASE LOCATION
BROOKLYN,3874,7,733 SNEDIKER AVENUE,11207,FHA REPOSSESSED HOUSES (GROUP V),BAISLEY PARK,5,
BROOKLYN,3874,7,733 SNEDIKER AVENUE,11207,FHA REPOSSESSED HOUSES (GROUP V),BAISLEY PARK,5,
BROOKLYN,3874,7,733 SNEDIKER AVENUE,11207,FHA REPOSSESSED HOUSES (GROUP V),BAISLEY PARK,5,
BROOKLYN,3874,7,733 SNEDIKER AVENUE,11207,FHA REPOSSESSED HOUSES (GROUP V),BAISLEY PARK,5,
BROOKLYN,3993,1,2211 PITKIN AVENUE,11207,FIORENTINO PLAZA,UNITY PLAZA,5,
BROOKLYN,3993,1,2215 PITKIN AVENUE,11207,FIORENTINO PLAZA,UNITY PLAZA,5,
BROOKLYN,3993,1,2221 PITKIN AVENUE,11207,FIORENTINO PLAZA,UNITY PLAZA,5,
BROOKLYN,3993,1,2219 PITKIN AVENUE,11207,FIORENTINO PLAZA,UNITY PLAZA,5,
BROOKLYN,4029,1,455 BARBEY STREET,11207,BELMONT-SUTTER AREA,BOULEVARD,5,BOILER
BROOKLYN,4029,1,459 BARBEY STREET,11207,BELMONT-SUTTER AREA,BOULEVARD,5,
BROOKLYN,4029,1,463 BARBEY STREET,11207,BELMONT-SUTTER AREA,BOULEVARD,5,
BROOKLYN,4029,1,610 BELMONT AVENUE,11207,BELMONT-SUTTER AREA,BOULEVARD,5,BOILER
BROOKLYN,4029,1,616 BELMONT AVENUE,11207,BELMONT-SUTTER AREA,BOULEVARD,5,
BROOKLYN,4029,1,418 JEROME STREET,11207,BELMONT-SUTTER AREA,BOULEVARD,5,BOILER
BROOKLYN,4029,1,422 JEROME STREET,11207,BELMONT-SUTTER AREA,BOULEVARD,5,
BROOKLYN,4029,1,426 JEROME STREET,11207,BELMONT-SUTTER AREA,BOULEVARD,5,
BROOKLYN,4055,12,305 ATKINS AVENUE,11208,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,5,
BROOKLYN,4055,12,305 ATKINS AVENUE,11208,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,5,
BROOKLYN,4055,12,305 ATKINS AVENUE,11208,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,5,
BROOKLYN,4055,12,305 ATKINS AVENUE,11208,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,5,
BROOKLYN,4070,16,359 BERRIMAN STREET,11208,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,5,
BROOKLYN,4070,16,359 BERRIMAN STREET,11208,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,5,
BROOKLYN,4070,19,353 BERRIMAN STREET,11208,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,5,
BROOKLYN,4070,19,353 BERRIMAN STREET,11208,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,5,
BROOKLYN,4070,21,349 BERRIMAN STREET,11208,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,5,
BROOKLYN,4070,21,349 BERRIMAN STREET,11208,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,5,
BROOKLYN,4070,24,341 BERRIMAN STREET,11208,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,5,
BROOKLYN,4070,24,341 BERRIMAN STREET,11208,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,5,
BROOKLYN,4263,40,336 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4263,40,338 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4263,40,340 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4263,40,342 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4263,40,344 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4263,40,346 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4263,40,348 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,BOILER
BROOKLYN,4292,61,600 EUCLID AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,DEVELOPMENT MANAGEMENT OFFICE
BROOKLYN,4292,61,610 EUCLID AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,DEVELOPMENT MAINTENANCE OFFICE
BROOKLYN,4292,61,710 EUCLID AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,720 EUCLID AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,DAY CARE CENTER
BROOKLYN,4292,61,700 EUCLID AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,740 EUCLID AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,730 EUCLID AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,495 FOUNTAIN AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,475 FOUNTAIN AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,COMMUNITY CENTER / SENIOR CENTER
BROOKLYN,4292,61,485 FOUNTAIN AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,525 FOUNTAIN AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,ROOFTOP LEASE LOCATION
BROOKLYN,4292,61,515 FOUNTAIN AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,315 FOUNTAIN AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,305 FOUNTAIN AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,345 FOUNTAIN AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,325 FOUNTAIN AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,TENANT ASSOCIATION ROOM
BROOKLYN,4292,61,335 FOUNTAIN AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,375 FOUNTAIN AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,365 FOUNTAIN AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,BOILER
BROOKLYN,4292,61,395 FOUNTAIN AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,385 FOUNTAIN AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,455 FOUNTAIN AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,GROUNDS EQUIPTMENT STORAGE
BROOKLYN,4292,61,465 FOUNTAIN AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,COMMUNITY OPERATIONS SPACE
BROOKLYN,4292,61,435 FOUNTAIN AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,445 FOUNTAIN AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,2545 LINDEN BOULEVARD,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,2555 LINDEN BOULEVARD,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,2525 LINDEN BOULEVARD,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,2535 LINDEN BOULEVARD,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,1260 SUTTER AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,MAINTENANCE SHOP/ CARPENTERS SHOP/ GLAZIERS SHOP/ MAIN STOREROOM
BROOKLYN,4292,61,1266 SUTTER AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,1230 SUTTER AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,1220 SUTTER AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,PLUMBERS SHOP
BROOKLYN,4292,61,1250 SUTTER AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,1240 SUTTER AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,EXTERMINATOR SHOP/ X-SHOP/ GROUNDS SHOP/ BULK STORAGE SHOP/ PLASTERERS SHOP/ BRICKLAYERS SHOP/ NYCHA PAINT SHOP/ ELEVATOR SHOP/ CONTRACTOR PAINT SHOP
BROOKLYN,4292,61,1200 SUTTER AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4292,61,1210 SUTTER AVENUE,11208,CYPRESS HILLS,CYPRESS HILLS,5,
BROOKLYN,4355,1,842 ASHFORD STREET,11207,BOULEVARD,BOULEVARD,5,HEATING DEPOT STOREROOM
BROOKLYN,4355,1,854 ASHFORD STREET,11207,BOULEVARD,BOULEVARD,5,LAUNDRY ROOM
BROOKLYN,4355,1,830 ASHFORD STREET,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4355,1,804 ASHFORD STREET,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4355,1,812 ASHFORD STREET,11207,BOULEVARD,BOULEVARD,5,DEVELOPMENT MANAGEMENT OFFICE
BROOKLYN,4355,1,828 ASHFORD STREET,11207,BOULEVARD,BOULEVARD,5,DEVELOPMENT MAINTENANCE OFFICE
BROOKLYN,4355,1,816 ASHFORD STREET,11207,BOULEVARD,BOULEVARD,5,BROOKLYN BOROUGH MANAGEMENT OFFICE/ CONTRACT ADMINISTRATION FIELD OFFICE
BROOKLYN,4355,1,2150 LINDEN BOULEVARD,11207,BOULEVARD,BOULEVARD,5,DAY CARE CENTER
BROOKLYN,4355,1,2156 LINDEN BOULEVARD,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4355,1,2202 LINDEN BOULEVARD,11207,BOULEVARD,BOULEVARD,5,ROOFTOP LEASE LOCATION
BROOKLYN,4355,1,785 SCHENCK AVENUE,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4355,1,797 SCHENCK AVENUE,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4355,1,817 SCHENCK AVENUE,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4355,1,829 SCHENCK AVENUE,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4355,1,807 SCHENCK AVENUE,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4355,1,773 STANLEY AVENUE,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4355,1,725 STANLEY AVENUE,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4355,1,765 STANLEY AVENUE,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4369,1,875 PENNSYLVANIA AVENUE,11207,PENNSYLVANIA AVENUE-WORTMAN AVENUE,PENNSYLVANIA-WORTMAN,5,BOILER/ ROOFTOP LEASE LOCATION
BROOKLYN,4369,1,877 PENNSYLVANIA AVENUE,11207,PENNSYLVANIA AVENUE-WORTMAN AVENUE,PENNSYLVANIA-WORTMAN,5,GROUNDS SHOP
BROOKLYN,4369,1,879 PENNSYLVANIA AVENUE,11207,PENNSYLVANIA AVENUE-WORTMAN AVENUE,PENNSYLVANIA-WORTMAN,5,GLAZIERS SHOP/ X-SHOP
BROOKLYN,4369,1,881 PENNSYLVANIA AVENUE,11207,PENNSYLVANIA AVENUE-WORTMAN AVENUE,PENNSYLVANIA-WORTMAN,5,BRICK LAYERS SHOP
BROOKLYN,4369,1,895 PENNSYLVANIA AVENUE,11207,PENNSYLVANIA AVENUE-WORTMAN AVENUE,PENNSYLVANIA-WORTMAN,5,COMMUNITY CENTER / SENIOR CENTER
BROOKLYN,4369,1,520 STANLEY AVENUE,11207,PENNSYLVANIA AVENUE-WORTMAN AVENUE,PENNSYLVANIA-WORTMAN,5,
BROOKLYN,4369,1,530 STANLEY AVENUE,11207,PENNSYLVANIA AVENUE-WORTMAN AVENUE,PENNSYLVANIA-WORTMAN,5,PUBLIC SCHOOL #4
BROOKLYN,4369,1,920 VERMONT STREET,11207,PENNSYLVANIA AVENUE-WORTMAN AVENUE,PENNSYLVANIA-WORTMAN,5,CARPENTERS SHOP
BROOKLYN,4369,1,155 WORTMAN AVENUE,11207,PENNSYLVANIA AVENUE-WORTMAN AVENUE,PENNSYLVANIA-WORTMAN,5,MAINTENANCE SHOP
BROOKLYN,4371,1,570 STANLEY AVENUE,11207,LINDEN,LINDEN,5,BRICKLAYERS SHOP
BROOKLYN,4371,1,580 STANLEY AVENUE,11207,LINDEN,LINDEN,5,
BROOKLYN,4371,1,630 STANLEY AVENUE,11207,LINDEN,LINDEN,5,
BROOKLYN,4371,1,640 STANLEY AVENUE,11207,LINDEN,LINDEN,5,
BROOKLYN,4371,1,912 VAN SICLEN AVENUE,11207,LINDEN,LINDEN,5,MAINTENANCE AREA/ PAINT SHOPS A AND B - NYCHA PAINT SHOP/ EXTERMINATOR STOREROOM
BROOKLYN,4371,1,914 VAN SICLEN AVENUE,11207,LINDEN,LINDEN,5,DEVELOPMENT MANAGEMENT OFFICE
BROOKLYN,4371,1,243 WORTMAN AVENUE,11207,LINDEN,LINDEN,5,
BROOKLYN,4371,1,245 WORTMAN AVENUE,11207,LINDEN,LINDEN,5,CARPENTERS SHOP
BROOKLYN,4371,1,247 WORTMAN AVENUE,11207,LINDEN,LINDEN,5,
BROOKLYN,4371,1,225 WORTMAN AVENUE,11207,LINDEN,LINDEN,5,PLASTERERS SECONDARY SHOP
BROOKLYN,4371,1,215 WORTMAN AVENUE,11207,LINDEN,LINDEN,5,
BROOKLYN,4371,1,183 WORTMAN AVENUE,11207,LINDEN,LINDEN,5,
BROOKLYN,4371,1,185 WORTMAN AVENUE,11207,LINDEN,LINDEN,5,
BROOKLYN,4371,1,187 WORTMAN AVENUE,11207,LINDEN,LINDEN,5,
BROOKLYN,4375,50,696 STANLEY AVENUE,11207,LINDEN,LINDEN,5,BOILER (ALSO SERVES BOULEVARD)
BROOKLYN,4375,50,670 STANLEY AVENUE,11207,LINDEN,LINDEN,5,GARAGE
BROOKLYN,4377,1,872 ASHFORD STREET,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4377,1,884 ASHFORD STREET,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4377,1,908 ASHFORD STREET,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4377,1,920 ASHFORD STREET,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4377,1,845 SCHENCK AVENUE,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4377,1,857 SCHENCK AVENUE,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4377,1,881 SCHENCK AVENUE,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4377,1,893 SCHENCK AVENUE,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4377,1,726 STANLEY AVENUE,11207,BOULEVARD,BOULEVARD,5,COMMUNITY CENTER
BROOKLYN,4377,1,738 STANLEY AVENUE,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4377,1,740 STANLEY AVENUE,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4377,1,756 STANLEY AVENUE,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4377,1,758 STANLEY AVENUE,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4377,1,772 STANLEY AVENUE,11207,BOULEVARD,BOULEVARD,5,DEVELOPMENT SKILLED TRADES SHOP
BROOKLYN,4377,1,359 WORTMAN AVENUE,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4377,1,357 WORTMAN AVENUE,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4377,1,363 WORTMAN AVENUE,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4377,1,361 WORTMAN AVENUE,11207,BOULEVARD,BOULEVARD,5,
BROOKLYN,4393,1,245 COZINE AVENUE,11207,LINDEN,LINDEN,5,
BROOKLYN,4393,1,213 COZINE AVENUE,11207,LINDEN,LINDEN,5,
BROOKLYN,4393,1,215 COZINE AVENUE,11207,LINDEN,LINDEN,5,REFRIGERATOR STORAGE ROOM
BROOKLYN,4393,1,217 COZINE AVENUE,11207,LINDEN,LINDEN,5,
BROOKLYN,4393,1,195 COZINE AVENUE,11207,LINDEN,LINDEN,5,
BROOKLYN,4393,1,190 WORTMAN AVENUE,11207,LINDEN,LINDEN,5,
BROOKLYN,4393,1,240 WORTMAN AVENUE,11207,LINDEN,LINDEN,5,PLASTERERS SHOP
BROOKLYN,4393,1,250 WORTMAN AVENUE,11207,LINDEN,LINDEN,5,ROOFTOP LEASE LOCATION
BROOKLYN,4393,1,180 WORTMAN AVENUE,11207,LINDEN,LINDEN,5,ELEVATOR SHOP
BROOKLYN,4397,1,295 COZINE AVENUE,11207,LINDEN,LINDEN,5,GLAZIERS STORAGE
BROOKLYN,4397,1,285 COZINE AVENUE,11207,LINDEN,LINDEN,5,ELEVATOR SERVICE AREA #14/ SALT AND SAND ROOM
BROOKLYN,4397,1,270 WORTMAN AVENUE,11207,LINDEN,LINDEN,5,PLUMBERS SHOP/ GROUNDS SHOP/ GLAZIERS SHOP
BROOKLYN,4397,1,300 WORTMAN AVENUE,11207,LINDEN,LINDEN,5,NYPD HOUSING BUREAU PATROL SUPERVISORS / CONSTRUCTION FIELD OFFICE
BROOKLYN,4431,100,17 VANDALIA AVENUE,11239,VANDALIA AVENUE,PENNSYLVANIA-WORTMAN,5,DEVELOPMENT MANAGEMENT OFFICE/ LAUNDRY ROOM/ ROOFTOP LEASE LOCATION
BROOKLYN,4431,100,77 VANDALIA AVENUE,11239,VANDALIA AVENUE,PENNSYLVANIA-WORTMAN,5,ROOFTOP LEASE LOCATION
BROOKLYN,4431,100,47 VANDALIA AVENUE,11239,VANDALIA AVENUE,PENNSYLVANIA-WORTMAN,5,SENIOR CENTER/ BOILER/ STOREROOM/ BULK STORAGE ROOM
BROOKLYN,4454,30,458 ATKINS AVENUE,11208,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,5,
BROOKLYN,4454,30,458 ATKINS AVENUE,11208,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,5,
BROOKLYN,4458,35,460 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4458,35,462 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4458,35,464 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4458,35,466 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4458,35,468 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4458,35,470 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,BOILER
BROOKLYN,4458,35,1087 HEGEMAN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,BOILER
BROOKLYN,4458,35,1085 HEGEMAN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4480,4,1052 HEGEMAN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4480,4,1056 HEGEMAN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4480,4,1058 HEGEMAN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4480,4,1060 HEGEMAN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4480,4,1062 HEGEMAN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4480,4,1064 HEGEMAN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,BOILER
BROOKLYN,4480,4,768 LOGAN STREET,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,BOILER
BROOKLYN,4480,4,770 LOGAN STREET,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4480,4,772 LOGAN STREET,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4480,4,776 LOGAN STREET,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4481,4,1078 HEGEMAN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,BOILER
BROOKLYN,4481,4,1080 HEGEMAN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4481,16,504 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,BOILER
BROOKLYN,4481,16,508 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4481,16,510 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4481,16,514 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4481,59,761 LOGAN STREET,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,
BROOKLYN,4481,59,765 LOGAN STREET,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,BOILER
BROOKLYN,4486,1,820 AUTUMN AVENUE,11208,PINK,PINK,5,GARAGE
BROOKLYN,4486,1,2628 LINDEN BOULEVARD,11208,PINK,PINK,5,
BROOKLYN,4486,1,2630 LINDEN BOULEVARD,11208,PINK,PINK,5,MAIN STOREROOM
BROOKLYN,4486,1,2632 LINDEN BOULEVARD,11208,PINK,PINK,5,DEVELOPMENT MANAGEMENT OFFICE
BROOKLYN,4486,1,1209 LORING AVENUE,11208,PINK,PINK,5,
BROOKLYN,4486,1,1211 LORING AVENUE,11208,PINK,PINK,5,
BROOKLYN,4488,1,2700 LINDEN BOULEVARD,11208,PINK,PINK,5,DAY CARE CENTER
BROOKLYN,4488,1,2702 LINDEN BOULEVARD,11208,PINK,PINK,5,COMMUNITY CENTER/ SENIOR CENTER/ COMMUNITY OPERATIONS SPACE
BROOKLYN,4488,1,2676 LINDEN BOULEVARD,11208,PINK,PINK,5,NYCHA PAINT SHOP/ CONTRACTOR PAINT SHOP/ EXTERMINATOR SHOP
BROOKLYN,4488,1,2678 LINDEN BOULEVARD,11208,PINK,PINK,5,
BROOKLYN,4488,1,2724 LINDEN BOULEVARD,11208,PINK,PINK,5,ROOFTOP LEASE LOCATION/ BRICKLAYERS SHOP
BROOKLYN,4488,1,2726 LINDEN BOULEVARD,11208,PINK,PINK,5,ROOFTOP LEASE LOCATION
BROOKLYN,4488,1,1259 LORING AVENUE,11208,PINK,PINK,5,LAUNDRY ROOM/ PLUMBERS SHOP
BROOKLYN,4488,1,1305 LORING AVENUE,11208,PINK,PINK,5,PLASTERERS SHOP
BROOKLYN,4488,1,1307 LORING AVENUE,11208,PINK,PINK,5,ROOFTOP LEASE LOCATION
BROOKLYN,4488,1,1257 LORING AVENUE,11208,PINK,PINK,5,BOILER/ CARPENTERS SHOP
BROOKLYN,4508,1,1210 LORING AVENUE,11208,PINK,PINK,5,
BROOKLYN,4508,1,1212 LORING AVENUE,11208,PINK,PINK,5,
BROOKLYN,4508,1,1165 STANLEY AVENUE,11208,PINK,PINK,5,
BROOKLYN,4508,1,1167 STANLEY AVENUE,11208,PINK,PINK,5,
BROOKLYN,4510,1,1258 LORING AVENUE,11208,PINK,PINK,5,
BROOKLYN,4510,1,1260 LORING AVENUE,11208,PINK,PINK,5,
BROOKLYN,4510,1,1306 LORING AVENUE,11208,PINK,PINK,5,
BROOKLYN,4510,1,1308 LORING AVENUE,11208,PINK,PINK,5,
BROOKLYN,4510,1,1259 STANLEY AVENUE,11208,PINK,PINK,5,PLAYGROUND (MANAGED BY NYC DEPARTMENT OF PARKS & RECREATION)
BROOKLYN,4510,1,1237 STANLEY AVENUE,11208,PINK,PINK,5,
BROOKLYN,4510,1,1239 STANLEY AVENUE,11208,PINK,PINK,5,
BROOKLYN,4594,64,955 RUTLAND ROAD,11212,RUTLAND TOWERS,REID APARTMENTS,17,BOILER/ LAUNDRY ROOM
BROOKLYN,4609,13,140 EAST 91ST STREET,11212,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,17,
BROOKLYN,4609,13,140 EAST 91ST STREET,11212,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,17,
